,degree,eigenvector,closeness,pagerank,betweenness,hubscore,authorities,radiality,clusterrank,dmnc,lobby,leverage,subgraph,topologicalcoeff,eccentricity,geodkpath,stress,informationcent,localbridge,,,,,,
6671,0.029411765,0.006354294,0.470949986,0.050017211,0,9.02E-16,0.000372616,0.678783749,0,0.023809524,0.157894737,0.249466192,0,0.241425962,0.25,0.103936518,0.035745833,0.796032461,0.007807829,,,,,,
6672,0,0.000803575,0.263940815,0.009284486,0,0,0.000131743,0.458396973,0,0,0,0.074733096,0,1,0.5,0.0121363,0.01168777,0.577633441,0.116499048,,,,,,
6673,0.009803922,0.003488105,0.386251066,0.057555757,0,3.01E-16,0.001325701,0.598091971,0,0.007936508,0.052631579,0.119101539,0,0.494283975,0.5,0.050101136,0.021220976,0.800251993,0.036401434,,,,,,
6674,0.009803922,0.002636897,0.355123779,0.025818712,0,3.01E-16,0.00022126,0.56503043,0,0.007936508,0.052631579,0.136417556,0,0.494283975,0.5,0.035630932,0,0.179257308,0.03163693,,,,,,
6678,0.019607843,0.004818878,0.416267701,0.034524013,0,6.00E-16,0.000165886,0.627887304,0,0.015873016,0.105263158,0.217336045,0,0.325711966,0.25,0.06457134,0,0.179257308,0.012501163,,,,,,
6682,0.019607843,0.006233106,0.440250246,0.050080922,0,6.00E-16,0.001911682,0.65060977,0,0.015873016,0.105263158,0.186714116,0,0.325711966,0.25,0.081997822,0,0.179257308,0.014930046,,,,,,
6697,0,0.00113173,0.298820332,0.017025878,0,0,0.000132271,0.502761003,0,0,0,0.074733096,0,1,0.5,0.017270888,0,0.29519434,0.116499048,,,,,,
6698,0,0.00113173,0.298820332,0.017025878,0,0,0.000132271,0.502761003,0,0,0,0.074733096,0,1,0.5,0.017270888,0,0.188821844,0.116499048,,,,,,
6684,0,0.003614971,0.363721935,0.009446828,0,0,0.000392849,0.576144935,0,0,0,0.068632435,0,1,0.5,0.037031274,0.055365116,0.857206172,0.12620785,,,,,,
6685,0,0.003614971,0.363721935,0.009446828,0,0,0.000392849,0.576144935,0,0,0,0.068632435,0,1,0.5,0.037031274,0,0.370759977,0.12620785,,,,,,
6686,0,0.001013534,0.295716082,0.010575077,0,0,9.98E-05,0.4983199,0,0,0,0.068632435,0,1,0.5,0.019449199,0,0.175167154,0.12620785,,,,,,
8110,0.009803922,0.001842055,0.35127526,0.052752681,0,3.01E-16,0.000130083,0.563056606,0,0.007936508,0.052631579,0.186714116,0,0.557498478,0.5,0.031274311,0,0.175167154,0.022080952,,,,,,
6689,0.039215686,0.011829516,0.525609258,0.044864172,0,1.20E-15,0.003632704,0.725779543,0,0.031746032,0.210526316,0.272970508,0,0.197523142,0.25,0.152014937,0,0.49590245,0.005409723,,,,,,
6692,0,0.00147746,0.324051602,0.014674069,0,0,0.000271837,0.531451935,0,0,0,0.058718861,0,1,0.5,0.027540065,0,0.175167154,0.145625453,,,,,,
6695,0,0.00147746,0.324051602,0.014674069,0,0,0.000271837,0.531451935,0,0,0,0.058718861,0,1,0.5,0.027540065,0,0.175167154,0.145625453,,,,,,
10146,0.009803922,0.003230162,0.301523683,0.097539915,0,3.01E-16,0.000122212,0.504946307,0,0.007936508,0.052631579,0.332216873,0,0.494283975,0.5,0.018048856,0,0.175167154,0.008560017,,,,,,
10448,0,0.003173452,0.294977263,0.013876655,0,0,0.000121698,0.497567968,0,0,0,0.058718861,0,1,0.5,0.016181733,0.035230382,0.793807432,0.145625453,,,,,,
9296,0.019607843,0.002743683,0.398420381,0.034971257,0,6.00E-16,0.000211181,0.610287379,0,0.015873016,0.105263158,0.206378937,0,0.325711966,0.5,0.05461335,0,0.370054015,0.013239545,,,,,,
6702,0.009803922,0.005097111,0.388095085,0.031764796,0,3.01E-16,0.000246497,0.600324271,0,0.007936508,0.052631579,0.117156771,0,0.494283975,0.5,0.046989264,0.028755097,0.783983011,0.037262699,,,,,,
6703,0.039215686,0.006469562,0.468073437,0.07930408,0,1.20E-15,0.000419587,0.674577625,0,0.031746032,0.210526316,0.285563189,0,0.190854359,0.25,0.102536176,0,0.633857916,0.005228063,,,,,,
6711,0.049019608,0.007030541,0.485979499,0.073978125,0,1.50E-15,0.002057416,0.69083817,0,0.03968254,0.263157895,0.36544694,0,0.157139958,0.25,0.11918469,0.005273621,0.380470809,0.003070488,,,,,,
6704,0,0.000776044,0.252439465,0.009077479,0,0,4.74E-05,0.442136429,0,0,0,0.074733096,0,1,0.5,0.011202738,0,0.178162182,0.116499048,,,,,,
6705,0.029411765,0.002271461,0.376969805,0.159759817,0,9.02E-16,0.000117354,0.587235942,0,0.023809524,0.157894737,0.371547195,0,0.241425962,0.25,0.046678077,0.141799588,0.790575445,0.003952357,,,,,,
6706,0,0.000776044,0.252439465,0.009077479,0,0,4.74E-05,0.442136429,0,0,0,0.074733096,0,1,0.5,0.011202738,0,0.637815794,0.116499048,,,,,,
6708,0.009803922,0.002045342,0.343463159,0.018018045,0,3.01E-16,0.000239857,0.552412059,0,0.007936508,0.052631579,0.154041688,0,0.494283975,0.5,0.030651937,0,0.178162182,0.027853467,,,,,,
6709,0,0.000776044,0.252439465,0.009077479,0,0,4.74E-05,0.442136429,0,0,0,0.074733096,0,1,0.5,0.011202738,0,0.178162182,0.116499048,,,,,,
6710,0.009803922,0.001249416,0.311595843,0.017881548,0,3.01E-16,6.85E-05,0.51519139,0,0.007936508,0.052631579,0.154041688,0,0.494283975,0.5,0.023183445,0,0.624729959,0.027853467,,,,,,
6715,0.088235294,0.041331493,0.616410095,0.222867336,0,2.71E-15,0.010058188,0.793265503,0,0.071428571,0.473684211,0.460763831,0,0.091996876,0.25,0.28520305,0.025104777,0.775217857,0.00102167,,,,,,
6712,0.009803922,0.001808767,0.355690611,0.022950067,0,3.01E-16,0.000144551,0.566087835,0,0.007936508,0.052631579,0.130316895,0,0.494283975,0.5,0.037809242,0,0.369073115,0.033280748,,,,,,
6713,0,0.001331241,0.315774408,0.013589685,0,0,7.78E-05,0.522898701,0,0,0,0.054636801,0,1,0.5,0.023183445,0,0.184790822,0.155334255,,,,,,
6717,0.009803922,0.006989082,0.414152984,0.031897654,0,3.01E-16,0.001794875,0.625514016,0,0.007936508,0.052631579,0.109755409,0,0.494283975,0.25,0.06503812,0,0.367738463,0.039353435,,,,,,
6726,0.029411765,0.009019195,0.481989877,0.056885468,0,9.02E-16,0.000520535,0.688558874,0,0.023809524,0.157894737,0.239386237,0,0.241425962,0.25,0.11311654,0.020577453,0.855597259,0.008180577,,,,,,
6728,0.009803922,0.007112701,0.434480191,0.033651118,0,3.01E-16,0.001156716,0.644899781,0,0.007936508,0.052631579,0.105105905,0,0.494283975,0.5,0.079197137,0.059418099,0.81970354,0.041602578,,,,,,
6729,0.009803922,0.002805803,0.384901207,0.026299751,0,3.01E-16,0.000302883,0.596964072,0,0.007936508,0.052631579,0.144128114,0,0.494283975,0.5,0.048389606,0,0.370291575,0.029896537,,,,,,
6730,0,0.003637522,0.334242457,0.0692285,0,0,5.23E-05,0.543200884,0,0,0,0.037598638,0,1,0.5,0.025672942,0.074866868,0.848232501,0.213587065,,,,,,
6731,0.009803922,0.0048018,0.393942049,0.082576626,0,3.01E-16,0.000124827,0.605822779,0,0.007936508,0.052631579,0.100900147,0,0.494283975,0.5,0.050567917,0,0.683337737,0.043289435,,,,,,
6733,0,0.003637522,0.334242457,0.0692285,0,0,5.23E-05,0.543200884,0,0,0,0.037598638,0,1,0.5,0.025672942,0,0.486108432,0.213587065,,,,,,
6737,0,0.001236171,0.314577764,0.010123888,0,0,0.000279762,0.520948375,0,0,0,0.074733096,0,1,0.5,0.023183445,0,0.183900663,0.116499048,,,,,,
6738,0,0.001236171,0.314577764,0.010123888,0,0,0.000279762,0.520948375,0,0,0,0.074733096,0,1,0.5,0.023183445,0,0.190775508,0.116499048,,,,,,
6739,0,0.00084565,0.272720042,0.009012607,0,0,5.26E-05,0.469440985,0,0,0,0.081850534,0,1,0.5,0.013225455,0,0.371926132,0.106790246,,,,,,
6741,0,0.00084565,0.272720042,0.009012607,0,0,5.26E-05,0.469440985,0,0,0,0.081850534,0,1,0.5,0.013225455,0.079846398,0.856473023,0.106790246,,,,,,
6742,0,0.00409324,0.4214358,0.020166457,0,0,0.000207591,0.63329182,0,0,0,0.017793594,0,1,0.25,0.065504901,0,0.373557354,0.368927891,,,,,,
6743,0,0.00409324,0.4214358,0.020166457,0,0,0.000207591,0.63329182,0,0,0,0.017793594,0,1,0.25,0.065504901,0.096326596,0.766750984,0.368927891,,,,,,
6744,0.019607843,0.015096196,0.544931188,0.032369956,0,6.00E-16,0.002224102,0.741335151,0,0.015873016,0.105263158,0.107774933,0,0.328862845,0.25,0.175353975,0.000103828,0.632139308,0.025669414,,,,,,
6746,0.049019608,0.009149042,0.506760899,0.067135686,0,1.50E-15,0.003127856,0.70872007,0,0.03968254,0.263157895,0.340491732,0,0.157139958,0.25,0.140345418,0,0.369943545,0.003467706,,,,,,
6747,0.029411765,0.007054686,0.45558861,0.053319926,0,9.02E-16,0.001778396,0.664215053,0,0.023809524,0.157894737,0.246327966,0,0.241425962,0.5,0.090088688,0,0.465653099,0.007982973,,,,,,
6749,0.029411765,0.011160011,0.494893773,0.054193011,0,9.02E-16,0.004154787,0.700025848,0,0.023809524,0.157894737,0.232669039,0,0.255218217,0.5,0.127742337,0.091768703,0.830823358,0.008529044,,,,,,
6751,0,0.003564357,0.346736369,0.01400139,0,0,0.000199776,0.557440609,0,0,0,0.054636801,0,1,0.25,0.030807531,0,0.363730633,0.155334255,,,,,,
6752,0,0.001277373,0.323659786,0.01944822,0,0,7.76E-05,0.531381441,0,0,0,0.063345196,0,1,0.5,0.025050568,0,0.383100276,0.135916651,,,,,,
6754,0,0.001277373,0.323659786,0.01944822,0,0,7.76E-05,0.531381441,0,0,0,0.063345196,0,1,0.5,0.025050568,0,0.198119993,0.135916651,,,,,,
6755,0.029411765,0.007353454,0.441442045,0.109418282,0,9.02E-16,0.002875764,0.652090138,0,0.023809524,0.157894737,0.398968271,0,0.241425962,0.25,0.082153415,0,0.198119993,0.001984438,,,,,,
6759,0.009803922,0.003846685,0.392901646,0.029672446,0,3.01E-16,0.002109041,0.605117842,0,0.007936508,0.052631579,0.12150483,0,0.494283975,0.5,0.054302163,0,0.198119993,0.035696763,,,,,,
6760,0,0.003453665,0.368676866,0.017744518,0,0,0.002062089,0.581314472,0,0,0,0.044839858,0,1,0.5,0.042788237,0,0.198119993,0.18446066,,,,,,
6761,0,0.001344575,0.286200459,0.010628575,0,0,2.67E-05,0.486852927,0,0,0,0.074733096,0,1,0.5,0.01431461,0,0.198119993,0.116499048,,,,,,
6763,0,0.001344575,0.286200459,0.010628575,0,0,2.67E-05,0.486852927,0,0,0,0.074733096,0,1,0.5,0.01431461,0,0.198119993,0.116499048,,,,,,
6764,0,0.000966032,0.281882607,0.01080302,0,0,5.23E-05,0.481542402,0,0,0,0.074733096,0,1,0.5,0.014936985,0,0.198119993,0.116499048,,,,,,
6765,0,0.000966032,0.281882607,0.01080302,0,0,5.23E-05,0.481542402,0,0,0,0.074733096,0,1,0.5,0.014936985,0,0.182564319,0.116499048,,,,,,
6766,0.009803922,0.003445156,0.372434547,0.020596624,0,3.01E-16,0.001758308,0.583476279,0,0.007936508,0.052631579,0.142653787,0,0.494283975,0.5,0.045744515,0,0.93943731,0.030284889,,,,,,
6768,0,0.002252825,0.341025057,0.015757876,0,0,0.000128534,0.551307658,0,0,0,0.058718861,0,1,0.5,0.029096001,0.197991639,0.788680042,0.145625453,,,,,,
6769,0.049019608,0.006742886,0.454104916,0.325314611,0,1.50E-15,0.001787877,0.662593698,0,0.03968254,0.210526316,0.489790522,0,0.157139958,0.25,0.089621908,0.005038032,0.182602931,0.001399076,,,,,,
6789,0.029411765,0.00575512,0.463885182,0.100866108,0,9.02E-16,0.00044995,0.671992857,0,0.023809524,0.157894737,0.218644896,0,0.249854562,0.25,0.09537887,0,0.488412248,0.009196563,,,,,,
6790,0.029411765,0.005072003,0.411632521,0.035773402,0,9.02E-16,0.001822437,0.622059826,0,0.023809524,0.157894737,0.272074524,0,0.247446391,0.25,0.063015404,0,0.187600321,0.007088957,,,,,,
6772,0,0.002760879,0.317325928,0.011405463,0,0,0.000219927,0.524661043,0,0,0,0.063345196,0,1,0.5,0.020849541,0.147627661,0.846369428,0.135916651,,,,,,
9889,0,0.001291435,0.328490571,0.01387628,0,0,2.49E-05,0.536715464,0,0,0,0.051008304,0,1,0.5,0.029096001,0.001370319,0.803257066,0.165043056,,,,,,
9890,0,0.001291435,0.328490571,0.01387628,0,0,2.49E-05,0.536715464,0,0,0,0.051008304,0,1,0.5,0.029096001,0,0.676756945,0.165043056,,,,,,
6773,0.029411765,0.004840456,0.441449312,0.044722133,0,9.02E-16,0.000796644,0.651455695,0,0.023809524,0.157894737,0.25963396,0,0.241425962,0.5,0.078419169,0.029274237,0.826883783,0.007485364,,,,,,
6777,0,0.00146917,0.298711326,0.010149245,0,0,4.69E-05,0.502737505,0,0,0,0.074733096,0,1,0.5,0.015092578,0,0.192483907,0.116499048,,,,,,
6786,0.039215686,0.006083726,0.473251225,0.206801703,0,1.20E-15,0.000659521,0.679982142,0,0.031746032,0.210526316,0.324080097,0,0.190854359,0.25,0.103314143,0,0.191126697,0.004265779,,,,,,
6788,0,0.001898197,0.330767586,0.009170504,0,0,0.000244768,0.540498625,0,0,0,0.081850534,0,1,0.5,0.023961413,0,0.181281008,0.106790246,,,,,,
6781,0.049019608,0.012913678,0.54840727,0.075716597,0,1.50E-15,0.001602074,0.744201894,0,0.03968254,0.263157895,0.287999466,0,0.157139958,0.25,0.182822468,0,0.181774429,0.00435227,,,,,,
6783,0,0.008847235,0.359178805,0.011433814,0,0,0.008560544,0.570787415,0,0,0,0.074733096,0,1,0.25,0.043877392,0,0.36707736,0.116499048,,,,,,
6792,0.009803922,0.006769195,0.406989469,0.024936439,0,3.01E-16,0.001286008,0.618864112,0,0.007936508,0.052631579,0.133945393,0,0.494283975,0.5,0.059747938,0,0.182655459,0.0323561,,,,,,
8222,0.029411765,0.005314663,0.43476603,0.04362673,0,9.02E-16,0.001486168,0.643513406,0,0.023809524,0.157894737,0.245858628,0,0.246586329,0.25,0.079197137,0,0.368480454,0.008036888,,,,,,
6795,0,0.001925869,0.324970886,0.016468382,0,0,1.28E-05,0.532321357,0,0,0,0.047761753,0,1,0.5,0.025361755,0,0.187771233,0.174751858,,,,,,
6796,0,0.001925869,0.324970886,0.016468382,0,0,1.28E-05,0.532321357,0,0,0,0.047761753,0,1,0.5,0.025361755,0,0.681605911,0.174751858,,,,,,
6797,0,0.001925869,0.324970886,0.016468382,0,0,1.28E-05,0.532321357,0,0,0,0.047761753,0,1,0.5,0.025361755,0,0.187771233,0.174751858,,,,,,
6799,0.009803922,0.00263015,0.362069282,0.02628826,0,3.01E-16,0.000146032,0.572197288,0,0.007936508,0.052631579,0.124148449,0,0.494283975,0.5,0.039053991,0.033857955,0.824533475,0.034945114,,,,,,
6793,0.029411765,0.005664431,0.440804965,0.044202185,0,9.02E-16,0.000358519,0.650586273,0,0.023809524,0.157894737,0.244893778,0,0.257229588,0.25,0.079663918,0.035334737,0.7979537,0.008051152,,,,,,
6800,0,0.001624138,0.288929849,0.008640082,0,0,4.94E-05,0.491035552,0,0,0,0.081850534,0,1,0.5,0.014470204,0,0.195773793,0.106790246,,,,,,
6803,0.029411765,0.00718132,0.460849969,0.052723736,0,9.02E-16,0.000359203,0.669995535,0,0.023809524,0.157894737,0.23898358,0,0.241425962,0.25,0.089466314,0,0.571296963,0.008319892,,,,,,
6804,0.049019608,0.010458706,0.49002968,0.30355509,0,1.50E-15,0.006231379,0.694433348,0,0.03968254,0.263157895,0.365178475,0,0.159655958,0.25,0.122763342,0,0.495587919,0.003083763,,,,,,
6805,0.009803922,0.001232621,0.333568437,0.019285682,0,3.01E-16,0.000175612,0.541650022,0,0.007936508,0.052631579,0.147941027,0,0.494283975,0.5,0.030185156,0,0.374267338,0.029119833,,,,,,
6812,0,0.002876978,0.319154202,0.011397012,0,0,0.002177102,0.526000423,0,0,0,0.068632435,0,1,0.5,0.026139723,0,0.488789126,0.12620785,,,,,,
6808,0.039215686,0.005848935,0.46477782,0.062826384,0,1.20E-15,0.000614963,0.672251334,0,0.031746032,0.210526316,0.298963601,0,0.190854359,0.25,0.095067683,0.033197566,0.812551461,0.005002969,,,,,,
6809,0,0.001243028,0.33137802,0.010730902,0,0,0.000201483,0.540921588,0,0,0,0.068632435,0,1,0.5,0.026606504,0.026115124,0.806428299,0.12620785,,,,,,
9673,0.029411765,0.00518549,0.425983775,0.057195799,0,9.02E-16,0.000864956,0.63653453,0,0.023809524,0.157894737,0.290696492,0,0.241425962,0.25,0.072973393,0.029953599,0.802885881,0.006505429,,,,,,
10834,0,0.000637776,0.268126042,0.032058209,0,0,1.22E-05,0.464929389,0,0,0,0.090262051,0,1,0.5,0.013225455,0,0.187769086,0.097081444,,,,,,
6813,0.078431373,0.015752478,0.548529599,0.235671783,0,2.41E-15,0.004886975,0.742933007,0,0.063492063,0.368421053,0.487184941,0,0.107829778,0.25,0.186867901,0,0.194753668,0.001095701,,,,,,
6816,0,0.004040406,0.405146661,0.031760867,0,0,0.000180121,0.6178772,0,0,0,0.033736655,0,1,0.5,0.060214719,0,0.717985512,0.233004668,,,,,,
6818,0.009803922,0.004571291,0.414045189,0.025804881,0,3.01E-16,0.000262974,0.626547924,0,0.007936508,0.052631579,0.127605491,0,0.494283975,0.5,0.060992687,0,0.194753668,0.03381242,,,,,,
6819,0,0.001752904,0.334307861,0.018092327,0,0,5.72E-05,0.543318373,0,0,0,0.044839858,0,1,0.5,0.028006846,0,0.790700532,0.18446066,,,,,,
6820,0.009803922,0.004590002,0.361556348,0.019051268,0,3.01E-16,0.003458626,0.572596753,0,0.007936508,0.052631579,0.147941027,0,0.494283975,0.25,0.040454333,0,0.19070658,0.029119833,,,,,,
6827,0,0.002304405,0.305176597,0.009390906,0,0,0.001243364,0.510186338,0,0,0,0.074733096,0,1,0.5,0.020071573,0.055884257,0.808014644,0.116499048,,,,,,
6824,0.009803922,0.002691839,0.389464322,0.025704923,0,3.01E-16,0.000218822,0.601546162,0,0.007936508,0.052631579,0.130316895,0,0.494283975,0.5,0.047767232,0,0.379351219,0.033280748,,,,,,
10488,0,0.000110577,0.145653091,0.054758139,0,0,2.12E-06,0.287449773,0,0,0,0.2113879,0,1,0.75,0.001555936,0.014405218,0.766160819,0.038828634,,,,,,
6866,0.019607843,0.003241205,0.408421687,0.051267915,0,6.00E-16,0.000157032,0.619005099,0,0.015873016,0.105263158,0.181530548,0,0.334140566,0.25,0.064415746,0.040838151,0.778072309,0.015380962,,,,,,
6867,0.009803922,0.000990209,0.325798121,0.133996952,0,3.01E-16,3.45E-05,0.533167282,0,0.007936508,0.052631579,0.266903915,0,0.494283975,0.5,0.029407188,0.037798677,0.801332709,0.012476173,,,,,,
6831,0,0.006032112,0.356889072,0.014162604,0,0,0.005531231,0.569401039,0,0,0,0.068632435,0,1,0.5,0.039209585,0,0.19433918,0.12620785,,,,,,
6832,0,0.002542441,0.383561038,0.017900371,0,0,0.000122144,0.596165143,0,0,0,0.044839858,0,1,0.25,0.048700794,0.010063414,0.633275522,0.18446066,,,,,,
6833,0.049019608,0.008239476,0.523253516,0.070499851,0,1.50E-15,0.000706938,0.723735226,0,0.03968254,0.263157895,0.321831123,0,0.159123158,0.25,0.147969504,0.03819607,0.783443623,0.003673776,,,,,,
6835,0,0.003009583,0.342035785,0.019610953,0,0,7.96E-05,0.552647038,0,0,0,0.063345196,0,1,0.5,0.027851253,0.059058127,0.809675111,0.135916651,,,,,,
6837,0.009803922,0.002232838,0.360847203,0.021542135,0,3.01E-16,0.000237016,0.572056301,0,0.007936508,0.052631579,0.148754448,0,0.494283975,0.5,0.035786526,0.009964857,0.370528434,0.028917566,,,,,,
6838,0,0.00101657,0.316548957,0.013184134,0,0,0.000129894,0.524003102,0,0,0,0.068632435,0,1,0.5,0.022716664,0,0.569981534,0.12620785,,,,,,
6840,0.009803922,0.002639995,0.364041686,0.017507702,0,3.01E-16,0.00066488,0.574241605,0,0.007936508,0.052631579,0.154041688,0,0.494283975,0.5,0.043255018,0,0.575125054,0.027853467,,,,,,
6846,0,0.001310109,0.317050385,0.012258332,0,0,0.00016236,0.524120591,0,0,0,0.063345196,0,1,0.5,0.023805819,0,0.713811104,0.135916651,,,,,,
6851,0.058823529,0.015635833,0.518852094,0.096687539,0,1.81E-15,0.005632243,0.718871161,0,0.047619048,0.315789474,0.396286022,0,0.133058242,0.25,0.152170531,0,0.185010583,0.00236933,,,,,,
6858,0,0.002221199,0.31602815,0.012610429,0,0,0.000318257,0.522687219,0,0,0,0.068632435,0,1,0.5,0.019915979,0.032836013,0.780751944,0.12620785,,,,,,
6855,0,0.001747779,0.328491782,0.016996108,0,0,0.00019376,0.536621472,0,0,0,0.058718861,0,1,0.5,0.025206162,0,0.189678935,0.145625453,,,,,,
6856,0,0.001747779,0.328491782,0.016996108,0,0,0.00019376,0.536621472,0,0,0,0.058718861,0,1,0.5,0.025206162,0.036145334,0.787792984,0.145625453,,,,,,
6860,0.009803922,0.001717282,0.338198772,0.020010864,0,3.01E-16,0.000125142,0.546467091,0,0.007936508,0.052631579,0.142653787,0,0.494283975,0.5,0.030185156,0.024668383,0.773473844,0.030284889,,,,,,
6864,0.039215686,0.007719121,0.488424868,0.055733821,0,1.20E-15,0.00090681,0.694362855,0,0.031746032,0.210526316,0.290858138,0,0.19727615,0.25,0.11529485,0.030688828,0.746899894,0.005173698,,,,,,
6865,0.009803922,0.002485673,0.360542592,0.033170396,0,3.01E-16,0.000614742,0.572032803,0,0.007936508,0.052631579,0.144128114,0,0.494283975,0.5,0.037964836,0.094237386,0.840201904,0.029896537,,,,,,
6870,0,0.003049514,0.343059836,0.030699698,0,0,0.001639928,0.553774937,0,0,0,0.063345196,0,1,0.5,0.033141435,0,0.181281008,0.135916651,,,,,,
6868,0.009803922,0.003947588,0.393764006,0.02339237,0,3.01E-16,0.000426712,0.606104754,0,0.007936508,0.052631579,0.136417556,0,0.494283975,0.25,0.049634355,0,0.485013155,0.03163693,,,,,,
6873,0.058823529,0.012836134,0.511139309,0.205107864,0,1.81E-15,0.008019014,0.712033273,0,0.047619048,0.315789474,0.404699178,0,0.133058242,0.25,0.1456356,0,0.371167704,0.002251977,,,,,,
6871,0,0.001735954,0.343607289,0.016242076,0,0,0.000140597,0.554174401,0,0,0,0.051008304,0,1,0.5,0.029718376,0,0.37335903,0.165043056,,,,,,
6872,0,0.001735954,0.343607289,0.016242076,0,0,0.000140597,0.554174401,0,0,0,0.051008304,0,1,0.5,0.029718376,0,0.187468542,0.165043056,,,,,,
6874,0.019607843,0.003758123,0.409694636,0.041249275,0,6.00E-16,0.001638252,0.621072914,0,0.015873016,0.105263158,0.207192358,0,0.325711966,0.5,0.063637778,0,0.185133727,0.013157905,,,,,,
6877,0,0.001411867,0.327000418,0.011681226,0,0,0.000375484,0.535728552,0,0,0,0.074733096,0,1,0.75,0.023494632,0.016753208,0.370789822,0.116499048,,,,,,
6878,0.039215686,0.010200669,0.489111607,0.068008664,0,1.20E-15,0.002686858,0.694198369,0,0.031746032,0.210526316,0.296057482,0,0.190854359,0.5,0.116850786,0,0.379203584,0.005042733,,,,,,
8112,0,0.002663525,0.366159432,0.036540063,0,0,5.94E-06,0.577061353,0,0,0,0.02761075,0,1,0.5,0.03858721,0,0.365065496,0.271839875,,,,,,
8113,0,0.002663525,0.366159432,0.036540063,0,0,5.94E-06,0.577061353,0,0,0,0.02761075,0,1,0.5,0.03858721,0.065743177,0.787198695,0.271839875,,,,,,
8114,0,0.002663525,0.366159432,0.036540063,0,0,5.94E-06,0.577061353,0,0,0,0.02761075,0,1,0.5,0.03858721,0.033114293,0.817361826,0.271839875,,,,,,
8115,0,0.002663525,0.366159432,0.036540063,0,0,5.94E-06,0.577061353,0,0,0,0.02761075,0,1,0.5,0.03858721,0,0.181281008,0.271839875,,,,,,
8116,0,0.002663525,0.366159432,0.036540063,0,0,5.94E-06,0.577061353,0,0,0,0.02761075,0,1,0.5,0.03858721,0,0.370647669,0.271839875,,,,,,
8117,0,0.002663525,0.366159432,0.036540063,0,0,5.94E-06,0.577061353,0,0,0,0.02761075,0,1,0.5,0.03858721,0,0.184617706,0.271839875,,,,,,
8118,0,0.002663525,0.366159432,0.036540063,0,0,5.94E-06,0.577061353,0,0,0,0.02761075,0,1,0.5,0.03858721,0,0.187287493,0.271839875,,,,,,
6879,0,0.001496908,0.326123928,0.011455849,0,0,0.000406302,0.534624151,0,0,0,0.063345196,0,1,0.5,0.026139723,0,0.571301158,0.135916651,,,,,,
6880,0.049019608,0.0125337,0.543221004,0.058744887,0,1.50E-15,0.002432894,0.739431821,0,0.03968254,0.263157895,0.305163359,0,0.158715397,0.25,0.1699082,0,0.494920546,0.003895118,,,,,,
6881,0.039215686,0.008547224,0.480898606,0.054734446,0,1.20E-15,0.002409531,0.686937519,0,0.031746032,0.210526316,0.297026584,0,0.190854359,0.5,0.110938229,0.095435361,0.788777156,0.005035729,,,,,,
